id_solicitud,fecha_solicitud,cedula_ciudadania,nombre,apellido,edad,ingresos_anuales,puntaje_crediticio,historial_pagos,deuda_actual,antiguedad_laboral,estado_civil,numero_dependientes,tipo_empleo,solicitud_credito,inicio_mes,inicio_semana
RA-2023092005,2023-09-20,128015227,Mary,Pérez,21,192312.79,549,Regular,6810.0,3,Soltero,0,Desempleado,0.0,2023-09-01,2023-09-18
RA-2023092003,2023-09-20,189873475,Esther,Caro,48,173835.93,598,Malo,20489.56,33,Soltero,0,Autonomo,0.0,2023-09-01,2023-09-18
RA-2023092002,2023-09-20,825813371,Andrés,Martínez,60,93912.0,766,Malo,34774.16,35,Viudo,0,Temporal,0.0,2023-09-01,2023-09-18
RA-2023092001,2023-09-20,996014925,Carolina,Moreno,38,208763.66,442,Bueno,19628.0,11,Casado,2,Autonomo,0.0,2023-09-01,2023-09-18
RA-2023092009,2023-09-20,633873057,Fernando,Sánchez,30,162746.06,660,Regular,45159.04,27,Soltero,1,Fijo,1.0,2023-09-01,2023-09-18
RA-2023092110,2023-09-21,231336425,Enrique,Escobar,39,246473.44,362,Bueno,13524.59,34,Casado,5,Temporal,0.0,2023-09-01,2023-09-18
RA-2023092114,2023-09-21,629609385,Laura,Ramos,45,235976.7,322,Bueno,37368.56,27,Soltero,2,Temporal,0.0,2023-09-01,2023-09-18
RA-2023092115,2023-09-21,168460904,Cristian,Córdoba,59,116650.03,451,Malo,25337.56,40,Viudo,0,Fijo,0.0,2023-09-01,2023-09-18
RA-2023092113,2023-09-21,247635067,María,Álvarez,73,214711.71,524,Regular,45844.53,14,Casado,0,Autonomo,0.0,2023-09-01,2023-09-18
RA-2023092112,2023-09-21,900871029,Jesús,Murillo,64,113694.55,494,Regular,2616.46,37,Soltero,1,Autonomo,0.0,2023-09-01,2023-09-18
RA-2023092111,2023-09-21,130040865,Luz,Reyes,50,200592.06,494,Malo,20577.47,1,Casado,4,Desempleado,0.0,2023-09-01,2023-09-18
RA-2023092109,2023-09-21,035451699,Michael,Molina,26,60987.88,662,Regular,38504.36,0,Divorciado,5,Temporal,0.0,2023-09-01,2023-09-18
RA-2023092102,2023-09-21,005319592,Gina,Arias,75,60188.82,806,Bueno,5017.32,30,Viudo,5,Temporal,1.0,2023-09-01,2023-09-18
RA-2023092107,2023-09-21,381126005,Enrique,Rentería,58,30055.43,759,Regular,45708.72,30,Viudo,0,Desempleado,0.0,2023-09-01,2023-09-18
RA-2023092106,2023-09-21,879831261,Lina,Bermúdez,31,55626.64,360,Regular,28631.23,2,Casado,1,Autonomo,0.0,2023-09-01,2023-09-18
RA-2023092105,2023-09-21,135508256,Fabián,Rodríguez,45,192551.75,704,Regular,27376.96,24,Casado,2,Desempleado,1.0,2023-09-01,2023-09-18
RA-2023092104,2023-09-21,237609168,Cecilia,Rico,60,73490.43,812,Regular,9783.72,6,Soltero,3,Temporal,1.0,2023-09-01,2023-09-18
RA-2023092103,2023-09-21,425432708,Amparo,Bernal,21,95275.53,642,Regular,18538.81,14,Divorciado,4,Autonomo,0.0,2023-09-01,2023-09-18
RA-2023092101,2023-09-21,895729198,Deisy,Mendoza,20,161465.42,434,Regular,23073.21,23,Soltero,3,Desempleado,0.0,2023-09-01,2023-09-18
RA-2023092108,2023-09-21,806943035,Andrés,Silva,80,29845.27,460,Bueno,41500.16,18,Divorciado,5,Fijo,0.0,2023-09-01,2023-09-18
RA-2023092213,2023-09-22,102241338,Juliana,Gómez,48,143202.56,511,Bueno,35847.62,8,Viudo,2,Desempleado,0.0,2023-09-01,2023-09-18
RA-2023092212,2023-09-22,448809963,Reinaldo,Agudelo,25,39768.71,414,Regular,18696.71,25,Viudo,5,Desempleado,0.0,2023-09-01,2023-09-18
RA-2023092211,2023-09-22,048407788,Ángel,Sánchez,44,112576.37,465,Malo,19369.88,26,Soltero,0,Autonomo,0.0,2023-09-01,2023-09-18
RA-2023092210,2023-09-22,162375273,Daniel,Hoyos,53,198186.54,644,Bueno,47768.76,20,Divorciado,3,Autonomo,0.0,2023-09-01,2023-09-18
RA-2023092209,2023-09-22,198584850,Laura,Bernal,41,99115.42,589,Malo,23768.05,16,Viudo,5,Autonomo,0.0,2023-09-01,2023-09-18
RA-2023092207,2023-09-22,384712901,Gerardo,Salcedo,36,75102.55,519,Regular,18416.36,20,Soltero,4,Autonomo,0.0,2023-09-01,2023-09-18
RA-2023092208,2023-09-22,008149630,Juan,Gómez,43,38971.52,822,Bueno,35178.55,24,Divorciado,4,Autonomo,0.0,2023-09-01,2023-09-18
RA-2023092205,2023-09-22,837770968,María,Rodríguez,74,245876.4,313,Malo,13006.82,31,Soltero,1,Desempleado,0.0,2023-09-01,2023-09-18
RA-2023092204,2023-09-22,570842835,Andrés,Rodríguez,46,182528.33,445,Malo,11500.19,32,Divorciado,4,Autonomo,0.0,2023-09-01,2023-09-18
RA-2023092203,2023-09-22,324345573,Laura,Villamizar,77,147792.47,490,Regular,1155.56,22,Viudo,5,Desempleado,0.0,2023-09-01,2023-09-18
RA-2023092202,2023-09-22,048487695,Dario,Camacho,48,149892.13,727,Bueno,29025.95,36,Casado,5,Fijo,1.0,2023-09-01,2023-09-18
RA-2023092201,2023-09-22,536990823,Giovanni,Betancur,79,140154.45,351,Regular,32883.48,40,Soltero,2,Autonomo,0.0,2023-09-01,2023-09-18
RA-2023092206,2023-09-22,881889514,Hernando,Castellanos,39,243449.06,628,Malo,29839.15,0,Viudo,0,Fijo,0.0,2023-09-01,2023-09-18
RA-2023092311,2023-09-23,664641015,María,Moreno,35,57033.64,685,Malo,16877.99,22,Viudo,4,Fijo,0.0,2023-09-01,2023-09-18
RA-2023092318,2023-09-23,066350990,Mery,Martínez,63,75950.42,837,Malo,3459.67,9,Divorciado,1,Temporal,0.0,2023-09-01,2023-09-18
RA-2023092317,2023-09-23,648220964,Manuel,Díaz,29,98446.04,421,Malo,33118.1,5,Viudo,1,Fijo,0.0,2023-09-01,2023-09-18
RA-2023092316,2023-09-23,091002437,Susana,Parra,32,51023.55,415,Malo,43165.0,40,Casado,4,Fijo,0.0,2023-09-01,2023-09-18
RA-2023092315,2023-09-23,523141589,Augusto,Muñoz,31,47053.59,459,Bueno,38007.3,4,Casado,1,Temporal,0.0,2023-09-01,2023-09-18
RA-2023092314,2023-09-23,648749790,Gustavo,Vásquez,58,135325.76,514,Regular,6798.35,33,Divorciado,3,Fijo,0.0,2023-09-01,2023-09-18
RA-2023092313,2023-09-23,525498942,Lorena,Mendoza,44,113117.48,333,Regular,44793.77,34,Soltero,0,Temporal,0.0,2023-09-01,2023-09-18
RA-2023092312,2023-09-23,242335931,Rafael,Suárez,69,217138.83,387,Regular,27582.7,15,Casado,5,Temporal,0.0,2023-09-01,2023-09-18
RA-2023092310,2023-09-23,401227042,Aura,Gallego,36,100396.25,686,Malo,42405.42,18,Divorciado,4,Desempleado,0.0,2023-09-01,2023-09-18
RA-2023092302,2023-09-23,628180486,Alberto,Lozano,53,33056.35,779,Malo,11933.1,26,Soltero,1,Autonomo,0.0,2023-09-01,2023-09-18
RA-2023092308,2023-09-23,261476152,Diana,Castellanos,19,64267.42,528,Malo,5368.35,34,Casado,5,Autonomo,0.0,2023-09-01,2023-09-18
RA-2023092307,2023-09-23,690401984,Edgardo,Quiroga,59,183199.22,453,Regular,32825.51,0,Casado,3,Temporal,0.0,2023-09-01,2023-09-18
RA-2023092306,2023-09-23,257010335,Isabel,Rueda,47,224186.37,626,Bueno,31112.29,19,Viudo,3,Temporal,0.0,2023-09-01,2023-09-18
RA-2023092305,2023-09-23,618963008,Fabián,Rojas,79,53148.69,757,Regular,33715.22,0,Soltero,0,Fijo,0.0,2023-09-01,2023-09-18
RA-2023092304,2023-09-23,114077454,Andrea,Ochoa,37,207524.4,624,Malo,27014.95,1,Soltero,3,Temporal,0.0,2023-09-01,2023-09-18
RA-2023092303,2023-09-23,052343781,Jaider,Molina,60,203193.09,826,Regular,19868.13,35,Soltero,0,Desempleado,1.0,2023-09-01,2023-09-18
RA-2023092309,2023-09-23,227253619,Gladis,Rueda,33,94489.0,448,Malo,34925.04,26,Casado,3,Fijo,0.0,2023-09-01,2023-09-18
RA-2023092301,2023-09-23,720936490,Piedad,García,28,171148.75,556,Regular,1442.26,32,Viudo,2,Desempleado,0.0,2023-09-01,2023-09-18
RA-2023092418,2023-09-24,768307464,María,Hernández,22,217539.99,810,Bueno,14726.79,16,Divorciado,3,Autonomo,1.0,2023-09-01,2023-09-18
RA-2023092417,2023-09-24,404342096,Carlos,Rodríguez,67,129797.39,597,Malo,13882.77,32,Casado,2,Autonomo,0.0,2023-09-01,2023-09-18
RA-2023092416,2023-09-24,365622014,Ferney,Salas,70,160199.16,717,Bueno,6956.84,28,Divorciado,2,Temporal,1.0,2023-09-01,2023-09-18
RA-2023092414,2023-09-24,197789539,Antonio,Arias,36,77667.92,604,Regular,41888.65,28,Casado,3,Desempleado,0.0,2023-09-01,2023-09-18
RA-2023092413,2023-09-24,157007785,Santiago,Morales,51,166810.48,476,Regular,27945.26,29,Casado,4,Fijo,0.0,2023-09-01,2023-09-18
RA-2023092412,2023-09-24,404567520,Jaime,Monsalve,73,40004.69,701,Regular,41275.41,39,Divorciado,2,Temporal,0.0,2023-09-01,2023-09-18
RA-2023092411,2023-09-24,106783640,Jesús,Ramírez,72,228496.92,348,Regular,11776.58,37,Soltero,1,Desempleado,0.0,2023-09-01,2023-09-18
RA-2023092410,2023-09-24,462017056,Jaime,López,44,90065.69,548,Malo,48547.81,11,Casado,0,Fijo,0.0,2023-09-01,2023-09-18
RA-2023092415,2023-09-24,903753832,Jesús,Medina,78,44289.52,484,Malo,47268.9,25,Divorciado,0,Autonomo,0.0,2023-09-01,2023-09-18
RA-2023092408,2023-09-24,695818062,Antonio,Cardona,66,44989.34,626,Malo,30225.84,25,Casado,0,Temporal,0.0,2023-09-01,2023-09-18
RA-2023092407,2023-09-24,624667819,Fernando,Muñoz,80,249797.33,680,Bueno,25363.06,15,Casado,4,Autonomo,1.0,2023-09-01,2023-09-18
RA-2023092406,2023-09-24,760996453,Judith,Cruz,68,111928.15,431,Malo,38780.9,22,Divorciado,2,Temporal,0.0,2023-09-01,2023-09-18
RA-2023092405,2023-09-24,197361395,Edilma,Bernal,59,162558.64,344,Malo,15948.98,28,Soltero,4,Desempleado,0.0,2023-09-01,2023-09-18
RA-2023092404,2023-09-24,023277529,Alexander,Villa,40,207427.16,627,Regular,24517.73,34,Divorciado,4,Autonomo,0.0,2023-09-01,2023-09-18
RA-2023092403,2023-09-24,693774286,Camila,Quiroz,42,53604.43,307,Bueno,16941.26,35,Viudo,3,Fijo,0.0,2023-09-01,2023-09-18
RA-2023092402,2023-09-24,062421799,Rafael,Cabrera,70,44742.81,477,Malo,23767.85,8,Soltero,1,Desempleado,0.0,2023-09-01,2023-09-18
RA-2023092401,2023-09-24,002213702,Fernanda,Córdoba,36,76512.96,722,Bueno,23077.76,25,Casado,1,Autonomo,1.0,2023-09-01,2023-09-18
RA-2023092409,2023-09-24,366781205,Carmen,Herrera,60,84318.49,367,Bueno,29714.02,8,Casado,0,Fijo,0.0,2023-09-01,2023-09-18
RA-2023092511,2023-09-25,643925238,Alfonso,Morales,49,85150.6,664,Regular,11364.85,25,Casado,0,Autonomo,1.0,2023-09-01,2023-09-25
RA-2023092510,2023-09-25,379994398,Socorro,Montoya,38,114338.51,373,Malo,45773.73,36,Casado,5,Temporal,0.0,2023-09-01,2023-09-25
RA-2023092509,2023-09-25,395637588,David,Mena,47,63892.73,478,Bueno,13459.32,39,Divorciado,2,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023092508,2023-09-25,794528092,Eliecer,Posada,25,157293.18,686,Malo,43993.24,11,Soltero,0,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023092507,2023-09-25,552035096,Gloria,Bedoya,39,97943.84,645,Malo,36348.06,11,Viudo,0,Fijo,0.0,2023-09-01,2023-09-25
RA-2023092505,2023-09-25,528527305,Manuel,Gil,65,33435.93,523,Bueno,25169.03,26,Casado,5,Autonomo,0.0,2023-09-01,2023-09-25
RA-2023092504,2023-09-25,751634174,Reinel,García,44,209957.61,320,Malo,32082.65,9,Casado,5,Autonomo,0.0,2023-09-01,2023-09-25
RA-2023092503,2023-09-25,301477675,Rafael,Valencia,65,22576.59,786,Bueno,6638.17,38,Divorciado,5,Temporal,0.0,2023-09-01,2023-09-25
RA-2023092502,2023-09-25,726939640,Patricia,Tamayo,36,132509.73,316,Bueno,23949.09,7,Divorciado,4,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023092501,2023-09-25,770883944,Marina,Jiménez,39,131029.4,803,Malo,5408.82,38,Soltero,1,Autonomo,0.0,2023-09-01,2023-09-25
RA-2023092506,2023-09-25,068709102,Ernesto,Soto,30,44294.71,598,Malo,3405.57,3,Casado,5,Temporal,0.0,2023-09-01,2023-09-25
RA-2023092611,2023-09-26,000505160,Darío,Triana,64,187982.96,796,Malo,49715.49,11,Soltero,1,Fijo,0.0,2023-09-01,2023-09-25
RA-2023092617,2023-09-26,863075210,Diego,Córdoba,42,148379.45,630,Malo,34092.89,7,Divorciado,0,Temporal,0.0,2023-09-01,2023-09-25
RA-2023092616,2023-09-26,780563393,Augusto,Ramírez,61,119441.44,556,Bueno,1769.11,5,Casado,5,Fijo,0.0,2023-09-01,2023-09-25
RA-2023092615,2023-09-26,369505387,Arley,Cabrera,54,215397.42,315,Bueno,44135.01,33,Divorciado,2,Autonomo,0.0,2023-09-01,2023-09-25
RA-2023092614,2023-09-26,837127843,Ester,Moreno,43,220950.9,417,Malo,17731.07,7,Soltero,4,Temporal,0.0,2023-09-01,2023-09-25
RA-2023092613,2023-09-26,852467057,Johanna,Velásquez,49,35340.26,611,Malo,32817.31,40,Soltero,0,Autonomo,0.0,2023-09-01,2023-09-25
RA-2023092612,2023-09-26,306719360,Rocío,Rivas,71,180839.33,663,Malo,25328.8,34,Divorciado,0,Autonomo,0.0,2023-09-01,2023-09-25
RA-2023092610,2023-09-26,243636854,Eliecer,Gallego,68,105920.41,665,Malo,40312.13,19,Viudo,4,Temporal,0.0,2023-09-01,2023-09-25
RA-2023092601,2023-09-26,331898275,Alex,Rodríguez,31,60987.59,667,Regular,46390.47,5,Viudo,5,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023092608,2023-09-26,964776535,Liliana,Bermúdez,41,24546.38,708,Regular,18245.98,5,Soltero,0,Temporal,0.0,2023-09-01,2023-09-25
RA-2023092607,2023-09-26,871766117,Sandra,García,50,158544.91,412,Malo,19565.5,6,Viudo,5,Autonomo,0.0,2023-09-01,2023-09-25
RA-2023092606,2023-09-26,667490610,Jesús,Gómez,70,78148.61,456,Bueno,7225.99,9,Soltero,5,Fijo,0.0,2023-09-01,2023-09-25
RA-2023092605,2023-09-26,622090698,María,Salcedo,22,98502.81,562,Regular,14366.72,6,Soltero,1,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023092604,2023-09-26,482643785,José,Bastidas,66,59690.88,796,Malo,22447.6,30,Soltero,3,Autonomo,0.0,2023-09-01,2023-09-25
RA-2023092603,2023-09-26,780711349,Alberto,Perdomo,80,176242.37,439,Regular,6317.5,38,Soltero,3,Temporal,0.0,2023-09-01,2023-09-25
RA-2023092602,2023-09-26,002638572,Ever,Tovar,38,56099.9,638,Bueno,23130.82,13,Casado,3,Fijo,0.0,2023-09-01,2023-09-25
RA-2023092609,2023-09-26,153144050,Miguel,Sánchez,24,60179.77,405,Regular,39015.74,24,Soltero,3,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023092714,2023-09-27,825041255,Julia,Vega,68,57805.52,696,Regular,48402.19,13,Viudo,3,Temporal,0.0,2023-09-01,2023-09-25
RA-2023092713,2023-09-27,573887754,Carolina,Cano,20,16550.27,835,Bueno,32685.36,39,Soltero,5,Fijo,0.0,2023-09-01,2023-09-25
RA-2023092712,2023-09-27,839494253,Gladys,Álvarez,18,163050.62,813,Regular,5534.64,27,Viudo,4,Desempleado,1.0,2023-09-01,2023-09-25
RA-2023092711,2023-09-27,983600145,César,Domínguez,44,197875.76,357,Bueno,662.85,10,Viudo,4,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023092710,2023-09-27,499798047,Yamid,Mercado,68,117704.39,607,Malo,49576.56,40,Soltero,1,Fijo,0.0,2023-09-01,2023-09-25
RA-2023092709,2023-09-27,503287582,Elisa,Saavedra,38,186451.3,450,Bueno,23354.98,14,Casado,4,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023092708,2023-09-27,673799431,Andrés,Ortega,44,235731.33,450,Bueno,15838.47,13,Soltero,5,Fijo,0.0,2023-09-01,2023-09-25
RA-2023092707,2023-09-27,698887348,Milton,Lozano,55,242250.12,838,Bueno,38163.24,34,Soltero,5,Fijo,1.0,2023-09-01,2023-09-25
RA-2023092705,2023-09-27,088952833,Mónica,Portilla,41,95072.6,608,Bueno,39344.02,32,Casado,5,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023092704,2023-09-27,251612944,Humberto,Ramírez,54,98191.74,629,Bueno,40599.5,15,Soltero,0,Temporal,0.0,2023-09-01,2023-09-25
RA-2023092703,2023-09-27,797682626,Carlos,Reyes,70,143825.45,745,Bueno,39785.64,31,Soltero,4,Fijo,1.0,2023-09-01,2023-09-25
RA-2023092702,2023-09-27,146798146,Pablo,Loaiza,63,62059.53,350,Bueno,36894.65,17,Divorciado,1,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023092701,2023-09-27,233211583,José,Jiménez,40,73125.29,570,Regular,42645.75,16,Soltero,4,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023092706,2023-09-27,413466574,Angélica,Narváez,76,47346.78,808,Regular,48804.6,18,Soltero,5,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023092812,2023-09-28,013796010,Antonio,Vergara,38,102673.15,313,Malo,39432.36,33,Divorciado,0,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023092818,2023-09-28,812754910,Luis,Valderrama,65,149286.75,494,Regular,40255.71,18,Soltero,3,Fijo,0.0,2023-09-01,2023-09-25
RA-2023092817,2023-09-28,317514400,Ricardo,Chaparro,43,107115.36,333,Regular,35689.42,5,Soltero,0,Fijo,0.0,2023-09-01,2023-09-25
RA-2023092816,2023-09-28,660285448,Rodrigo,Martínez,71,148710.75,456,Malo,41091.22,27,Viudo,3,Temporal,0.0,2023-09-01,2023-09-25
RA-2023092815,2023-09-28,126991159,Alexander,Sandoval,54,131429.19,340,Regular,31257.14,4,Casado,2,Autonomo,0.0,2023-09-01,2023-09-25
RA-2023092814,2023-09-28,794665631,Elena,Meza,29,146760.45,393,Bueno,3576.31,32,Casado,1,Temporal,0.0,2023-09-01,2023-09-25
RA-2023092813,2023-09-28,840064818,Juan,Alzate,27,128200.16,725,Bueno,18979.47,17,Soltero,3,Temporal,1.0,2023-09-01,2023-09-25
RA-2023092810,2023-09-28,263134226,Patricia,Cuéllar,46,244881.28,575,Bueno,44876.5,18,Soltero,0,Temporal,0.0,2023-09-01,2023-09-25
RA-2023092811,2023-09-28,476674680,Clara,Ospina,65,155931.2,312,Bueno,36677.74,36,Viudo,0,Temporal,0.0,2023-09-01,2023-09-25
RA-2023092808,2023-09-28,309173063,Marino,Jaramillo,63,140507.45,313,Regular,30070.65,2,Divorciado,5,Fijo,0.0,2023-09-01,2023-09-25
RA-2023092802,2023-09-28,305870200,Xiomara,Pérez,58,115933.22,712,Regular,18302.64,14,Viudo,0,Temporal,1.0,2023-09-01,2023-09-25
RA-2023092803,2023-09-28,355942903,Liliana,Guevara,76,20146.79,375,Regular,45677.34,4,Soltero,2,Fijo,0.0,2023-09-01,2023-09-25
RA-2023092804,2023-09-28,404633664,Alba,Ramírez,67,173837.92,410,Regular,3432.53,23,Soltero,2,Temporal,0.0,2023-09-01,2023-09-25
RA-2023092801,2023-09-28,081033974,Isabel,Quintero,77,65587.97,737,Bueno,46571.68,40,Soltero,0,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023092806,2023-09-28,473619085,Nelly,Pinzón,77,161295.48,754,Regular,14327.03,18,Viudo,5,Fijo,1.0,2023-09-01,2023-09-25
RA-2023092807,2023-09-28,788037262,Luisa,Ramírez,32,193564.71,358,Bueno,31826.61,40,Divorciado,3,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023092809,2023-09-28,899652612,Santos,Arango,32,134574.87,748,Bueno,280.0,26,Soltero,1,Temporal,1.0,2023-09-01,2023-09-25
RA-2023092805,2023-09-28,310982800,Alonso,Erazo,76,69689.95,840,Malo,36744.79,4,Casado,4,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023092910,2023-09-29,719492928,Jaime,Castillo,29,207243.76,720,Bueno,3913.01,28,Casado,5,Autonomo,1.0,2023-09-01,2023-09-25
RA-2023092917,2023-09-29,365052178,Luis,Espinosa,34,170603.07,663,Bueno,11633.86,4,Divorciado,3,Fijo,1.0,2023-09-01,2023-09-25
RA-2023092916,2023-09-29,459573422,María,Castrillón,64,155676.86,608,Malo,25945.39,7,Viudo,4,Autonomo,0.0,2023-09-01,2023-09-25
RA-2023092914,2023-09-29,451744840,María,Muñoz,38,70103.41,562,Bueno,45711.22,9,Soltero,2,Autonomo,0.0,2023-09-01,2023-09-25
RA-2023092913,2023-09-29,459462927,Luisa,Fonseca,26,42661.81,461,Bueno,24634.78,8,Soltero,1,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023092912,2023-09-29,535746975,Yazmín,Pérez,74,79125.08,676,Regular,39451.74,11,Casado,5,Fijo,0.0,2023-09-01,2023-09-25
RA-2023092911,2023-09-29,484643845,Carmenza,López,80,175267.29,500,Malo,20623.24,32,Casado,2,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023092909,2023-09-29,086199403,María,López,28,147060.51,417,Malo,10655.6,28,Soltero,4,Temporal,0.0,2023-09-01,2023-09-25
RA-2023092915,2023-09-29,763965600,Kevin,Sánchez,23,169968.18,586,Bueno,37493.96,1,Viudo,3,Fijo,0.0,2023-09-01,2023-09-25
RA-2023092907,2023-09-29,112109502,Yesid,Pabón,18,225240.97,624,Bueno,42729.22,30,Soltero,3,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023092906,2023-09-29,979722787,Antonio,García,23,43982.95,772,Bueno,18404.08,37,Divorciado,1,Temporal,0.0,2023-09-01,2023-09-25
RA-2023092905,2023-09-29,750867234,Alexander,Peña,26,249574.58,775,Regular,29671.28,20,Viudo,2,Fijo,1.0,2023-09-01,2023-09-25
RA-2023092904,2023-09-29,659576839,Elvia,Loaiza,58,249666.22,742,Regular,18525.23,1,Divorciado,2,Desempleado,1.0,2023-09-01,2023-09-25
RA-2023092903,2023-09-29,727652457,Efrén,Ruiz,34,238414.49,678,Malo,47463.32,16,Divorciado,0,Temporal,0.0,2023-09-01,2023-09-25
RA-2023092902,2023-09-29,210251221,Martha,Pérez,51,171952.21,682,Malo,49619.57,17,Casado,0,Temporal,0.0,2023-09-01,2023-09-25
RA-2023092901,2023-09-29,378755735,Patricia,Moreno,35,148059.44,417,Regular,46962.08,18,Soltero,1,Fijo,0.0,2023-09-01,2023-09-25
RA-2023092908,2023-09-29,987838937,María,Osorio,54,148516.09,490,Bueno,31243.27,17,Soltero,1,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023093013,2023-09-30,841548925,Dayana,Puentes,26,53967.78,848,Regular,5625.15,27,Divorciado,4,Fijo,1.0,2023-09-01,2023-09-25
RA-2023093012,2023-09-30,028457066,Alonso,Rojas,59,63026.1,546,Malo,27530.75,2,Soltero,2,Autonomo,0.0,2023-09-01,2023-09-25
RA-2023093011,2023-09-30,134240941,Azucena,Martínez,47,64524.47,680,Malo,11190.07,5,Casado,2,Fijo,0.0,2023-09-01,2023-09-25
RA-2023093010,2023-09-30,071829542,Mariela,Herrera,30,231513.64,624,Regular,1714.12,27,Viudo,3,Temporal,0.0,2023-09-01,2023-09-25
RA-2023093009,2023-09-30,448921233,Kelly,Salazar,64,226182.26,399,Regular,12630.49,29,Viudo,0,Autonomo,0.0,2023-09-01,2023-09-25
RA-2023093008,2023-09-30,815684902,Fredy,Rivas,71,227917.53,824,Regular,19777.35,11,Viudo,3,Fijo,1.0,2023-09-01,2023-09-25
RA-2023093007,2023-09-30,962427821,Marco,Ruiz,41,193723.76,840,Regular,2953.25,19,Casado,0,Desempleado,1.0,2023-09-01,2023-09-25
RA-2023093005,2023-09-30,505658736,Paola,Quintero,55,214300.36,613,Regular,36711.75,39,Casado,5,Autonomo,0.0,2023-09-01,2023-09-25
RA-2023093004,2023-09-30,707417013,Javier,Martínez,76,41573.46,630,Malo,35801.72,10,Viudo,2,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023093003,2023-09-30,189832340,Milena,Cardozo,48,100137.38,744,Bueno,4210.88,0,Casado,2,Fijo,1.0,2023-09-01,2023-09-25
RA-2023093002,2023-09-30,370012350,Patricia,Duarte,40,82932.1,761,Bueno,41950.5,29,Soltero,2,Fijo,0.0,2023-09-01,2023-09-25
RA-2023093001,2023-09-30,062720822,Carlos,Calderón,39,23487.47,329,Regular,16717.42,8,Divorciado,3,Temporal,0.0,2023-09-01,2023-09-25
RA-2023093006,2023-09-30,695894883,León,Rico,58,91814.47,767,Malo,6850.28,18,Divorciado,1,Desempleado,0.0,2023-09-01,2023-09-25
RA-2023100111,2023-10-01,058995729,Andrés,Mora,45,141744.29,602,Regular,40710.63,2,Soltero,3,Fijo,0.0,2023-10-01,2023-09-25
RA-2023100117,2023-10-01,671032358,Harvey,Luna,72,182411.84,496,Bueno,21639.08,10,Divorciado,0,Desempleado,0.0,2023-10-01,2023-09-25
RA-2023100118,2023-10-01,064289329,Jean,Vásquez,48,178102.29,780,Bueno,36660.77,22,Viudo,5,Temporal,1.0,2023-10-01,2023-09-25
RA-2023100116,2023-10-01,774555716,Fernando,Orozco,57,30751.46,301,Malo,14924.48,32,Divorciado,2,Temporal,0.0,2023-10-01,2023-09-25
RA-2023100115,2023-10-01,855937129,Johana,Díaz,29,52968.0,465,Regular,4447.32,13,Casado,0,Temporal,0.0,2023-10-01,2023-09-25
RA-2023100114,2023-10-01,079649206,Freddy,Pinzón,21,35890.06,416,Bueno,43285.08,16,Soltero,1,Temporal,0.0,2023-10-01,2023-09-25
RA-2023100113,2023-10-01,711011291,Yolima,Zapata,31,64944.65,462,Malo,23360.48,28,Soltero,0,Temporal,0.0,2023-10-01,2023-09-25
RA-2023100112,2023-10-01,436776115,Orlando,Arenas,37,190324.99,448,Malo,46160.9,13,Viudo,3,Fijo,0.0,2023-10-01,2023-09-25
RA-2023100110,2023-10-01,587809201,Libia,Osorio,77,101709.52,809,Bueno,4056.27,17,Divorciado,1,Autonomo,1.0,2023-10-01,2023-09-25
RA-2023100102,2023-10-01,171928587,Maicol,Hoyos,49,45682.85,802,Regular,39546.96,39,Divorciado,1,Desempleado,0.0,2023-10-01,2023-09-25
RA-2023100108,2023-10-01,344834523,Jeferson,Ocampo,36,205182.5,812,Regular,21804.82,24,Divorciado,3,Temporal,1.0,2023-10-01,2023-09-25
RA-2023100107,2023-10-01,695787915,Karen,Gómez,22,132881.3,626,Regular,34735.18,21,Viudo,0,Autonomo,0.0,2023-10-01,2023-09-25
RA-2023100106,2023-10-01,751934101,Sebastián,Ramírez,35,241256.35,436,Bueno,43774.45,4,Divorciado,3,Autonomo,0.0,2023-10-01,2023-09-25
RA-2023100105,2023-10-01,881935980,William,Navarro,20,109430.66,614,Bueno,30853.36,34,Soltero,0,Desempleado,0.0,2023-10-01,2023-09-25
RA-2023100104,2023-10-01,092922198,Sandra,Murillo,44,154387.65,420,Regular,18815.64,16,Divorciado,2,Fijo,0.0,2023-10-01,2023-09-25
