CLIENTE_ID,NOMBRE,GENERO,EDAD,CIUDAD,FRECUENCIA_COMPRA,PRIMERA_COMPRA,ULTIMA_COMPRA,TIEMPO_CLIENTE_MESES,DIAS_ULTIMA_COMPRA
1841,Mónica Calderón,F,48,Medellín,18,2023-01-01,2025-06-06,29,9
1842,Miguel Meza,F,66,Cúcuta,4,2023-01-09,2025-06-08,29,7
1843,Elías Bernal,M,49,Bucaramanga,15,2023-01-02,2025-06-13,29,2
1844,Clara Pulido Rico,F,60,Villavicencio,3,2023-01-01,2025-06-13,29,2
1845,Paola Carmen Valencia Méndez,F,20,Cali,5,2023-01-11,2025-06-15,29,0
1846,Alfonso Díaz Ospina,M,38,Bogotá,10,2023-01-16,2025-06-10,29,5
1847,Alberto Kevin Álvarez,M,36,Cali,4,2023-01-12,2025-05-23,29,23
1848,Luz Mercedes Silva Sánchez,M,78,Tunja,19,2023-01-03,2025-06-14,29,1
1849,Fernanda Gamboa Zambrano,F,60,Ibagué,10,2023-01-09,2025-06-09,29,6
1850,Marta Nelly Hoyos González,M,78,Bogotá,16,2023-01-08,2025-06-09,29,6
1851,Javier Felix González Gómez,M,36,Cali,11,2023-01-12,2025-06-14,29,1
1852,Jhonatan Fabio Muñoz,F,63,Medellín,5,2023-01-27,2025-06-14,29,1
1853,Andrea Gutiérrez,M,76,Barranquilla,19,2023-01-14,2025-05-29,29,17
1854,Jader Alejandro Herrera,F,38,Bucaramanga,18,2023-01-29,2025-06-13,29,2
1855,Stella Sofía Ramírez González,F,21,Bucaramanga,17,2023-01-09,2025-06-09,29,6
1856,María Adriana Quintero Herrera,F,59,Cúcuta,6,2023-01-11,2025-06-11,29,4
1857,María Luz Herrera,F,42,Tunja,11,2023-01-09,2025-06-03,29,12
1858,Carlos Arias,M,49,Bogotá,18,2023-01-04,2025-06-15,29,0
1859,Carlos Adolfo Díaz,M,44,Tunja,18,2023-01-20,2025-06-09,29,6
1860,Diana Posada Pérez,M,73,Cali,11,2023-01-02,2025-06-09,29,6
1861,Ana Lilian Cabrera,F,38,Ibagué,5,2023-01-11,2025-06-12,29,3
1862,Duván Benavides,M,40,Bucaramanga,9,2023-01-05,2025-05-23,29,23
1863,Magdalena Lucía Murillo,F,71,Bucaramanga,19,2023-01-03,2025-06-15,29,0
1864,Diego Carlos Olaya Pérez,F,18,Ibagué,7,2023-01-07,2025-05-13,29,33
1865,Luz Marlene García,M,21,Medellín,15,2023-01-06,2025-06-11,29,4
1866,Alba Vargas,F,57,Tunja,18,2023-01-08,2025-06-13,29,2
1867,Manuel José Vanegas Gil,M,64,Cali,14,2023-01-05,2025-06-15,29,0
1868,Wilson Óscar Romero Martínez,F,31,Villavicencio,18,2023-01-23,2025-05-30,29,16
1869,Liliana Hernández Molina,M,65,Bucaramanga,11,2023-01-03,2025-06-12,29,3
1870,Yineth Suárez Rodríguez,F,32,Cúcuta,8,2023-01-11,2025-06-06,29,9
1871,Miguel Álvarez,F,71,Bucaramanga,6,2023-01-05,2025-06-01,29,14
1872,Víctor Juan Londoño Barrios,F,20,Cartagena,13,2023-01-11,2025-06-10,29,5
1873,Manuel Fabián Cifuentes Castellanos,F,30,Barranquilla,5,2023-01-01,2025-06-14,29,1
1874,Marleny Castrillón Acosta,F,66,Medellín,2,2023-01-01,2025-06-07,29,8
1875,Marlene Arias,F,53,Bogotá,11,2023-01-16,2025-06-10,29,5
1876,Eduardo Steven Alarcón Gamboa,F,25,Cali,8,2023-01-10,2025-05-28,29,18
1877,Pablo Cáceres Ayala,F,60,Ibagué,8,2023-01-25,2025-06-11,29,4
1878,David Gonzáles,F,46,Villavicencio,17,2023-01-09,2025-06-13,29,2
1879,Leidy Salazar Gómez,F,37,Cúcuta,16,2023-01-01,2025-06-10,29,5
1880,Guillermo Esteban Pabón,F,63,Villavicencio,11,2023-01-05,2025-05-23,29,23
1881,Gilberto Mendoza Alarcón,F,24,Medellín,13,2023-01-05,2025-06-11,29,4
1882,Enrique Bohórquez,M,76,Cartagena,16,2023-01-05,2025-06-08,29,7
1883,Juan Juan Arias Flórez,M,44,Cartagena,9,2023-01-06,2025-06-06,29,9
1884,Santiago Alberto Castro Reyes,M,52,Ibagué,5,2023-01-01,2025-05-23,29,23
1885,José Alberto Oviedo Mesa,M,59,Barranquilla,15,2023-01-04,2025-06-03,29,12
1886,Cristina Bedoya Bustamante,M,48,Tunja,8,2023-01-03,2025-05-31,29,15
1887,Edwin Johan Hernández Sierra,M,32,Cartagena,14,2023-01-03,2025-06-13,29,2
1888,Mercedes Rodríguez,F,37,Ibagué,7,2023-01-04,2025-06-07,29,8
1889,Adriana Mariela Castillo Sierra,M,70,Barranquilla,12,2023-01-04,2025-06-13,29,2
1890,Patricia Bravo,M,66,Medellín,10,2023-01-12,2025-06-02,29,13
1891,Natalia Pérez Sánchez,M,47,Cali,19,2023-01-05,2025-06-02,29,13
1892,Sandra Esperanza Vargas Sierra,M,63,Medellín,2,2023-01-06,2025-06-01,29,14
1893,Mario Jesús Hernández,M,67,Ibagué,12,2023-01-04,2025-06-15,29,0
1894,Angie Elsa López,F,75,Cali,18,2023-01-07,2025-06-06,29,9
1895,Catalina Katherine Galvis,F,55,Ibagué,10,2023-01-03,2025-06-04,29,11
1896,María Jenny Anaya,F,49,Medellín,15,2023-01-05,2025-05-10,29,36
1897,Leidy Ruiz Romero,F,54,Bucaramanga,3,2023-01-06,2025-05-21,29,25
1898,Juan Pablo Acosta,F,54,Bucaramanga,8,2023-01-07,2025-06-13,29,2
1899,Manuel Zapata Álvarez,F,25,Medellín,12,2023-01-02,2025-06-10,29,5
1900,Santiago Andrés Bautista,M,73,Villavicencio,8,2023-01-07,2025-05-31,29,15
1901,Ligia Zapata,F,28,Villavicencio,8,2023-01-02,2025-06-12,29,3
1902,Jorge Martínez Ruiz,F,46,Cartagena,10,2023-01-04,2025-06-14,29,1
1903,Camilo Castrillón Escobar,F,56,Cartagena,17,2023-02-10,2025-06-04,28,11
1904,Jimmy Emiro Cortés,M,53,Cali,13,2023-01-27,2025-06-05,29,10
1905,John Fabián Calderón,F,49,Cali,5,2023-01-18,2025-05-28,29,18
1906,Luis Luis Henao Martínez,F,43,Bucaramanga,4,2023-01-08,2025-06-15,29,0
1907,Alfonso Jairo Chávez Castañeda,F,48,Villavicencio,6,2023-01-07,2025-06-02,29,13
1908,Patricia María Rodríguez Muñoz,M,41,Barranquilla,2,2023-01-01,2025-06-10,29,5
1909,Alberto Andrés Orjuela Caicedo,M,48,Medellín,11,2023-01-02,2025-06-04,29,11
1910,Bladimir Wilson Flórez Zambrano,F,45,Barranquilla,5,2023-01-05,2025-06-11,29,4
1911,Leonor Chacón,F,55,Cali,8,2023-01-07,2025-06-06,29,9
1912,Luisa Suárez,F,63,Barranquilla,3,2023-01-15,2025-05-26,29,20
1913,Luz Sandra Zapata Trujillo,F,61,Ibagué,17,2023-01-02,2025-06-07,29,8
1914,Martha Luisa Gómez Henao,M,18,Bogotá,10,2023-01-03,2025-05-31,29,15
1915,Luz Estefanía Hoyos,M,74,Bucaramanga,10,2023-01-29,2025-06-08,29,7
1916,Brandon Harold Rincón,F,70,Villavicencio,2,2023-01-04,2025-06-10,29,5
1917,Dario Ramos Torres,F,26,Tunja,13,2023-01-02,2025-06-15,29,0
1918,Fabiola Yesenia Gómez Rojas,F,42,Bucaramanga,18,2023-01-17,2025-06-08,29,7
1919,Cristina Paola Vargas,F,68,Ibagué,8,2023-01-10,2025-06-05,29,10
1920,Julián Alfonso Pineda Muñoz,M,34,Villavicencio,10,2023-01-04,2025-06-12,29,3
1921,Bladimir Jaime Reyes,M,32,Cali,7,2023-01-03,2025-06-05,29,10
1922,Leonel Vanegas Gil,M,30,Tunja,9,2023-01-06,2025-06-09,29,6
1923,Roberto Andrés Santos Medina,F,57,Medellín,18,2023-01-10,2025-06-07,29,8
1924,Beatriz Gina Rangel Medina,F,30,Medellín,9,2023-01-10,2025-06-04,29,11
1925,Santiago Arnulfo Ortiz,F,29,Cartagena,6,2023-01-22,2025-06-04,29,11
1926,Brayan Osorio Murcia,F,36,Cúcuta,7,2023-01-09,2025-06-12,29,3
1927,Luis Carlos Jiménez Salazar,M,74,Ibagué,16,2023-01-27,2025-06-14,29,1
1928,David Ortiz Arenas,F,35,Villavicencio,7,2023-01-15,2025-06-04,29,11
1929,David Forero,M,21,Cúcuta,8,2023-01-03,2025-06-09,29,6
1930,Jhon Olaya,M,30,Cúcuta,17,2023-01-04,2025-06-07,29,8
1931,Johana Pinzón Sánchez,M,66,Tunja,6,2023-01-04,2025-06-15,29,0
1932,Lisbeth Adriana Martínez,M,36,Medellín,14,2023-01-01,2025-06-09,29,6
1933,Nelly Deisy Cifuentes,F,48,Cali,4,2023-01-01,2025-05-17,29,29
1934,Alejandro González Cárdenas,M,77,Bucaramanga,8,2023-01-01,2025-06-12,29,3
1935,Milton Castrillón Pérez,M,42,Medellín,6,2023-01-03,2025-06-15,29,0
1936,James Jesús Galvis,F,55,Ibagué,3,2023-01-01,2025-06-10,29,5
1937,José Dario León,M,45,Ibagué,13,2023-01-08,2025-06-11,29,4
1938,Karol Rodríguez,F,71,Villavicencio,16,2023-01-06,2025-06-07,29,8
1939,Yesid Beltrán,F,39,Bucaramanga,6,2023-01-01,2025-06-12,29,3
1940,Gloria Laura Silva,M,25,Cali,8,2023-01-05,2025-06-07,29,8
1941,Carlos Fernando Velasco Pérez,M,79,Villavicencio,6,2023-01-01,2025-06-03,29,12
1942,Álvaro González,F,31,Tunja,3,2023-01-17,2025-06-14,29,1
1943,Ferney Palacios,M,27,Cali,12,2023-01-01,2025-06-01,29,14
1944,Lilia Clara Marín,M,66,Cali,5,2023-01-08,2025-06-15,29,0
1945,Lucía Fonseca,F,79,Cúcuta,9,2023-01-15,2025-06-13,29,2
1946,José Jorge García,F,48,Villavicencio,7,2023-01-03,2025-05-20,29,26
1947,Lizeth García,F,39,Bogotá,13,2023-01-07,2025-06-09,29,6
1948,Antonio Sergio Campo,M,62,Medellín,10,2023-01-05,2025-06-06,29,9
1949,Janeth Angie Molano Uribe,M,67,Villavicencio,13,2023-01-14,2025-06-11,29,4
1950,Shirley María Sánchez Carvajal,F,34,Cali,4,2023-01-09,2025-05-23,29,23
1951,Magda Castro Gómez,M,50,Cartagena,15,2023-02-08,2025-06-11,28,4
1952,Iván Flórez Sánchez,M,30,Cali,8,2023-01-30,2025-06-11,29,4
1953,Aura Riascos Zuluaga,M,67,Cali,13,2023-01-11,2025-06-09,29,6
1954,María Paola Rojas,F,40,Bucaramanga,8,2023-01-10,2025-05-27,29,19
1955,Dagoberto Edgar Garcés Guerrero,M,25,Barranquilla,15,2023-01-08,2025-06-10,29,5
1956,Angélica Ortiz,M,76,Bucaramanga,7,2023-01-30,2025-05-30,29,16
1957,Cristian Barreto Martínez,M,54,Villavicencio,16,2023-01-10,2025-06-05,29,10
1958,David Moreno,F,72,Cartagena,18,2023-01-29,2025-06-10,29,5
1959,Diego Luis Rodríguez Anaya,F,34,Medellín,7,2023-01-04,2025-06-11,29,4
1960,Andrés Pablo Martínez,F,30,Cartagena,18,2023-01-16,2025-06-15,29,0
1961,Daniela Milena Mora Torres,F,46,Barranquilla,18,2023-01-07,2025-06-14,29,1
1962,Antonio Álvarez,M,30,Villavicencio,16,2023-01-08,2025-06-07,29,8
1963,César Contreras,M,72,Cartagena,8,2023-01-01,2025-05-25,29,21
1964,Eduardo Libardo Hernández,F,36,Cali,15,2023-01-02,2025-06-12,29,3
1965,Fabián Saavedra,F,26,Cartagena,10,2023-01-28,2025-06-09,29,6
1966,Lina María Rentería,M,61,Tunja,1,2023-02-14,2025-06-06,28,9
1967,José Alejandro Jiménez Delgado,F,74,Villavicencio,9,2023-01-11,2025-05-21,29,25
1968,Cecilia Shirley Rodríguez,M,71,Medellín,1,2023-01-01,2025-06-02,29,13
1969,Reinaldo Rincón Gómez,M,61,Villavicencio,11,2023-01-05,2025-05-26,29,20
1970,Robert Moreno Suárez,F,51,Cali,9,2023-01-25,2025-06-04,29,11
1971,Lizeth Suárez Chávez,M,49,Tunja,12,2023-01-07,2025-06-05,29,10
1972,Sergio Sánchez,M,50,Tunja,14,2023-01-07,2025-06-10,29,5
1973,Diana Olga Vera Cifuentes,M,74,Cali,8,2023-01-01,2025-06-09,29,6
1974,Armando David Calderón Zapata,M,25,Cali,12,2023-01-01,2025-06-11,29,4
1975,Luis Wilson Gutiérrez,M,18,Tunja,8,2023-01-03,2025-06-12,29,3
1976,Angélica González Ruiz,F,59,Tunja,19,2023-01-11,2025-06-13,29,2
1977,Enrique Dario Zapata,M,28,Bucaramanga,11,2023-01-10,2025-06-01,29,14
1978,Luz Polo Pérez,M,48,Tunja,1,2023-01-01,2025-06-09,29,6
1979,José Gómez,F,49,Bogotá,8,2023-01-13,2025-06-15,29,0
1980,Natalia Fernández Romero,F,40,Bogotá,6,2023-01-06,2025-05-26,29,20
1981,Franklin Camilo Bastidas,F,39,Medellín,6,2023-01-06,2025-06-05,29,10
1982,María Ana Peña,M,54,Bogotá,19,2023-01-14,2025-06-06,29,9
1983,Paula Hernández Pérez,F,71,Tunja,9,2023-01-14,2025-06-10,29,5
1984,Adiela Luz Castillo Romero,M,66,Cartagena,19,2023-01-11,2025-06-01,29,14
1985,Angélica Herrera,F,28,Barranquilla,17,2023-01-02,2025-05-18,29,28
1986,Carlos Serna,M,38,Tunja,2,2023-01-07,2025-06-13,29,2
1987,Magnolia Anaya Villa,M,57,Cúcuta,7,2023-01-03,2025-06-15,29,0
1988,Mary Milena Sierra,M,45,Tunja,17,2023-01-12,2025-06-09,29,6
1989,Juliana Clara Riascos,M,23,Bogotá,6,2023-01-14,2025-06-15,29,0
1990,Jaime Reyes,F,45,Ibagué,6,2023-01-04,2025-06-15,29,0
1991,María Judith Escobar,M,72,Villavicencio,19,2023-01-08,2025-06-14,29,1
1992,Alejandra Vargas Durán,F,69,Cartagena,17,2023-01-10,2025-06-10,29,5
1993,Mario Tovar Peña,F,60,Cartagena,13,2023-01-03,2025-06-10,29,5
1994,Marina Peña González,F,69,Ibagué,17,2023-01-01,2025-06-11,29,4
1995,Marcela Yaneth Sepúlveda,F,58,Barranquilla,14,2023-01-05,2025-06-14,29,1
1996,Alix Cristina Uribe,F,36,Cúcuta,3,2023-01-07,2025-05-27,29,19
1997,Sara Amparo Espinosa,F,63,Cartagena,1,2023-01-05,2025-06-08,29,7
1998,María Amparo Cárdenas,F,59,Ibagué,16,2023-01-04,2025-06-14,29,1
1999,Isabel María Roa,M,57,Medellín,12,2023-01-25,2025-06-05,29,10
2000,Lizeth Hilda Romero,F,25,Bogotá,16,2023-01-05,2025-06-11,29,4
